Geneid	Chr	Start	End	Strand	Length	BC3R3
Gene_005935	Random_chr_011	240147	241508	+	1361	1247
Gene_005936	Random_chr_011	241510	243517	-	2007	1082
Gene_005937	Random_chr_011	243765	244607	+	842	144
Gene_005938	Random_chr_011	244662	245141	-	479	169
Gene_005939	Random_chr_011	245143	245642	-	499	201
Gene_005940	Random_chr_011	245822	246633	-	811	969
Gene_005941	Random_chr_011	246726	248305	-	1579	2969
Gene_005942	Random_chr_011	248846	250443	+	1597	758
Gene_005943	Random_chr_011	250790	251038	+	248	8
Gene_005944	Random_chr_011	251739	252228	-	489	675
Gene_005945	Random_chr_011	253673	255003	-	1330	246
Gene_005946	Random_chr_011	255487	256802	+	1315	2506
Gene_005947	Random_chr_011	256860	257617	-	757	308
Gene_005948	Random_chr_011	257833	258183	-	350	11
Gene_005949	Random_chr_011	258312	262506	-	4194	408
Gene_005950	Random_chr_011	263129	266387	-	3258	246
Gene_005951	Random_chr_011	266681	267045	-	364	29
Gene_005952	Random_chr_011	267229	268423	+	1194	3
Gene_005953	Random_chr_011	270075	270272	+	197	0
Gene_005954	Random_chr_011	273791	273982	+	191	4
Gene_005955	Random_chr_011	274359	274854	+	495	14
Gene_005956	Random_chr_011	274945	275598	-	653	179
Gene_005957	Random_chr_011	279901	282130	+	2229	26
Gene_005958	Random_chr_011	282406	282690	+	284	34
Gene_005959	Random_chr_011	283105	283938	+	833	517
Gene_005960	Random_chr_011	284034	288751	-	4717	1671
Gene_005961	Random_chr_011	288895	290025	+	1130	648
Gene_005962	Random_chr_011	290027	292608	-	2581	1505
Gene_005963	Random_chr_011	293004	293833	+	829	1408
Gene_005964	Random_chr_011	296156	296581	-	425	265
Gene_005965	Random_chr_011	297430	302215	+	4785	1060
Gene_005966	Random_chr_011	302221	304275	-	2054	7026
Gene_005967	Random_chr_011	304632	305382	+	750	488
Gene_005968	Random_chr_011	305384	306069	-	685	915
Gene_005969	Random_chr_011	306184	306770	+	586	272
Gene_005970	Random_chr_011	306918	310927	+	4009	2416
Gene_005971	Random_chr_011	311164	312984	+	1820	2621
Gene_005972	Random_chr_011	313185	314581	+	1396	729
Gene_005973	Random_chr_011	314583	315747	+	1164	759
Gene_005974	Random_chr_011	315749	316398	-	649	501
Gene_005975	Random_chr_011	316407	317250	+	843	3406
Gene_005976	Random_chr_011	317896	318201	+	305	216
Gene_005977	Random_chr_011	318895	320200	-	1305	276
Gene_005978	Random_chr_011	321751	322293	-	542	16
Gene_005979	Random_chr_011	322504	323440	+	936	545
Gene_005980	Random_chr_011	323487	324606	-	1119	1028
Gene_005981	Random_chr_011	325246	326280	-	1034	724
Gene_005982	Random_chr_011	327245	331910	-	4665	1894
Gene_005983	Random_chr_011	332017	333739	-	1722	4904
Gene_005984	Random_chr_011	333816	334528	+	712	144
Gene_005985	Random_chr_011	334598	336186	+	1588	928
Gene_005986	Random_chr_011	336248	338677	+	2429	1755
Gene_005987	Random_chr_011	339612	340266	-	654	1
Gene_005988	Random_chr_011	341331	342104	-	773	84
Gene_005989	Random_chr_011	342787	343977	+	1190	551
Gene_005990	Random_chr_011	343979	344914	-	935	793
Gene_005991	Random_chr_011	354884	357613	+	2729	629
Gene_005992	Random_chr_011	357715	358905	-	1190	397
Gene_005993	Random_chr_011	359182	365264	-	6082	1327
Gene_005994	Random_chr_011	365520	366614	+	1094	683
Gene_005995	Random_chr_011	366630	368651	-	2021	1353
Gene_005996	Random_chr_011	368653	370220	-	1567	714
Gene_005997	Random_chr_011	370222	370571	-	349	114
Gene_005998	Random_chr_011	370679	373762	-	3083	731
Gene_005999	Random_chr_011	374102	377891	-	3789	1838.5
Gene_006000	Random_chr_011	378419	378592	-	173	125
Gene_006001	Random_chr_011	379213	380428	-	1215	2137
Gene_006002	Random_chr_011	381956	383014	+	1058	44
Gene_006003	Random_chr_011	383078	384288	-	1210	2283
Gene_006004	Random_chr_011	384439	385617	-	1178	957
Gene_006005	Random_chr_011	386212	387311	-	1099	458
Gene_006006	Random_chr_011	387700	392491	+	4791	888.33
Gene_006007	Random_chr_011	392544	393080	-	536	663
Gene_006008	Random_chr_011	393524	393822	+	298	144
Gene_006009	Random_chr_011	394233	395206	+	973	1251
Gene_006010	Random_chr_011	395569	397615	+	2046	3938
Gene_006011	Random_chr_011	397918	398912	+	994	224
Gene_006012	Random_chr_011	398914	399824	-	910	316
Gene_006013	Random_chr_011	399842	402777	-	2935	651
Gene_006014	Random_chr_011	403270	405641	+	2371	863
Gene_006015	Random_chr_011	405721	407181	-	1460	4572
Gene_006016	Random_chr_011	407898	408924	+	1026	225
Gene_006017	Random_chr_011	409428	409930	-	502	104
Gene_006018	Random_chr_011	410731	412611	+	1880	1003
Gene_006019	Random_chr_011	412950	413684	+	734	0
Gene_006020	Random_chr_011	415080	416276	+	1196	272
Gene_006021	Random_chr_011	417688	417963	-	275	4
Gene_006022	Random_chr_011	418908	420089	-	1181	896
Gene_006023	Random_chr_011	422776	424085	+	1309	19
Gene_006024	Random_chr_011	424233	424878	-	645	873
Gene_006025	Random_chr_011	424880	425905	-	1025	951
Gene_006026	Random_chr_011	426103	427122	-	1019	803
Gene_006027	Random_chr_011	427124	428223	-	1099	834
Gene_006028	Random_chr_011	428660	431409	-	2749	981
Gene_006029	Random_chr_011	433567	435351	-	1784	698
Gene_006030	Random_chr_011	435353	441840	-	6487	1806
Gene_006031	Random_chr_011	441842	444748	-	2906	504
Gene_006032	Random_chr_011	444750	449538	-	4788	559
Gene_006033	Random_chr_011	450380	451507	-	1127	691
Gene_006034	Random_chr_011	451563	453168	+	1605	1838.33
Gene_006035	Random_chr_011	453252	455771	-	2519	2033
Gene_006036	Random_chr_011	456159	456723	+	564	79
Gene_006037	Random_chr_011	457250	457852	-	602	3983
Gene_006038	Random_chr_011	458823	460615	-	1792	1285
Gene_006039	Random_chr_011	464615	468558	-	3943	4216
Gene_006040	Random_chr_011	468560	468822	-	262	122
Gene_006041	Random_chr_011	469676	470269	+	593	61
Gene_006042	Random_chr_011	470368	478128	+	7760	624
Gene_006043	Random_chr_011	478215	478724	-	509	534
Gene_006044	Random_chr_011	478881	481598	-	2717	1284
Gene_006045	Random_chr_011	482394	482768	+	374	224
Gene_006046	Random_chr_011	482770	483472	+	702	407
Gene_006047	Random_chr_011	483574	484356	-	782	254
Gene_006048	Random_chr_011	484608	485860	+	1252	219
Gene_006049	Random_chr_011	486092	487730	-	1638	3380
Gene_006050	Random_chr_011	488074	491598	-	3524	5
Gene_006051	Random_chr_011	491862	493409	-	1547	1470
Gene_006052	Random_chr_011	493692	496625	-	2933	867
Gene_006053	Random_chr_011	498214	499269	-	1055	24
Gene_006054	Random_chr_011	499554	501310	+	1756	841
Gene_006055	Random_chr_011	501312	502051	-	739	680
Gene_006056	Random_chr_011	502492	506520	+	4028	795
Gene_006057	Random_chr_011	506644	508088	+	1444	147
Gene_006058	Random_chr_011	508131	509210	-	1079	4
Gene_006059	Random_chr_011	510049	511469	-	1420	0
Gene_006060	Random_chr_011	512170	513225	-	1055	9
Gene_006061	Random_chr_011	514309	515031	+	722	7
Gene_006062	Random_chr_011	515241	516513	-	1272	61
Gene_006063	Random_chr_011	516772	517377	+	605	89
Gene_006064	Random_chr_011	517583	517981	-	398	16
Gene_006065	Random_chr_011	518157	518546	+	389	0
Gene_006066	Random_chr_011	518737	519500	-	763	49
Gene_006067	Random_chr_011	519774	520904	+	1130	3
Gene_006068	Random_chr_011	521457	523334	+	1877	409
Gene_006069	Random_chr_011	523539	524416	+	877	2204
Gene_006070	Random_chr_011	524418	525127	+	709	3567
Gene_006071	Random_chr_011	529734	531018	-	1284	114
Gene_006072	Random_chr_011	531567	533918	-	2351	1724
Gene_006073	Random_chr_011	534484	535532	-	1048	5169
Gene_006074	Random_chr_011	535872	537552	+	1680	222
Gene_006075	Random_chr_011	538477	538548	+	71	0
Gene_006076	Random_chr_011	538864	540193	+	1329	702
Gene_006077	Random_chr_011	540217	541230	-	1013	708
Gene_006078	Random_chr_011	541232	541593	-	361	191
Gene_006079	Random_chr_011	542003	542891	+	888	2217
Gene_006080	Random_chr_011	543550	546953	+	3403	5371
Gene_006081	Random_chr_011	546955	547781	+	826	1689
Gene_006082	Random_chr_011	548103	552370	+	4267	2695
Gene_006083	Random_chr_011	553109	554672	+	1563	181
Gene_006084	Random_chr_011	554883	556063	+	1180	654
Gene_006085	Random_chr_011	556418	557631	+	1213	3281
Gene_006086	Random_chr_011	557685	559337	-	1652	60
Gene_006087	Random_chr_011	559445	561409	+	1964	117
Gene_006088	Random_chr_011	561633	563173	+	1540	1
Gene_006089	Random_chr_011	564083	565108	+	1025	1
Gene_006090	Random_chr_011	565751	566953	+	1202	1
Gene_006091	Random_chr_011	569294	570499	+	1205	9
Gene_006092	Random_chr_011	570718	573675	+	2957	28
Gene_006093	Random_chr_011	575434	576085	-	651	11
Gene_006094	Random_chr_011	576455	577679	+	1224	337
Gene_006095	Random_chr_011	577907	579121	+	1214	551
Gene_006096	Random_chr_011	579813	582941	+	3128	7376
Gene_006097	Random_chr_011	583047	583952	+	905	508
Gene_006098	Random_chr_011	583954	585657	-	1703	1051
Gene_006099	Random_chr_011	586062	587066	+	1004	687
Gene_006100	Random_chr_011	587642	587714	+	72	0
Gene_006101	Random_chr_011	589190	589262	+	72	1
Gene_006102	Random_chr_011	589992	590715	-	723	1639
Gene_006103	Random_chr_011	590933	591229	+	296	127
Gene_006104	Random_chr_011	591231	591826	+	595	193
Gene_006105	Random_chr_011	591910	592817	-	907	1698
Gene_006106	Random_chr_011	593206	594610	+	1404	187
Gene_006107	Random_chr_011	594701	595963	-	1262	495
Gene_006108	Random_chr_011	597524	600157	+	2633	433
Gene_006109	Random_chr_011	600560	603490	-	2930	463
Gene_006110	Random_chr_011	604061	604953	+	892	162
Gene_006111	Random_chr_011	604955	607241	+	2286	744
Gene_006112	Random_chr_011	607243	608332	+	1089	397
Gene_006113	Random_chr_011	608538	610063	+	1525	4
Gene_006114	Random_chr_011	610142	611503	-	1361	33
Gene_006115	Random_chr_011	612131	613936	-	1805	0
Gene_006116	Random_chr_011	614385	615194	+	809	680
Gene_006117	Random_chr_011	615197	615799	-	602	979.5
Gene_006118	Random_chr_011	616009	616836	-	827	400
Gene_006119	Random_chr_011	617118	618764	+	1646	533
Gene_006120	Random_chr_011	618766	620898	-	2132	540
Gene_006121	Random_chr_011	621029	622421	-	1392	649
Gene_006122	Random_chr_011	622778	628509	+	5731	1988
Gene_006123	Random_chr_011	628688	628951	+	263	30
Gene_006124	Random_chr_011	629323	630297	-	974	472
Gene_006125	Random_chr_011	630509	631159	-	650	0
Gene_006126	Random_chr_011	631614	633062	-	1448	26
Gene_006127	Random_chr_011	633393	634820	+	1427	66
Gene_006128	Random_chr_011	634889	636041	-	1152	1620
Gene_006129	Random_chr_011	636299	637399	-	1100	1
Gene_006130	Random_chr_011	637497	639008	-	1511	0
Gene_006131	Random_chr_011	639616	640238	+	622	7
Gene_006132	Random_chr_011	640387	640803	+	416	39
Gene_006133	Random_chr_011	643311	643727	-	416	6
Gene_006134	Random_chr_011	643978	645276	-	1298	829
Gene_006135	Random_chr_011	645452	646384	-	932	191
Gene_006136	Random_chr_011	646597	647899	-	1302	876
Gene_006137	Random_chr_011	647901	649550	-	1649	846
Gene_006138	Random_chr_011	649953	650518	+	565	381
Gene_006139	Random_chr_011	650572	653533	-	2961	1326
Gene_006140	Random_chr_011	654374	654688	+	314	2
Gene_006141	Random_chr_011	657122	658147	+	1025	0
Gene_006142	Random_chr_011	658928	660061	+	1133	1
Gene_006143	Random_chr_011	660189	661496	+	1307	17
Gene_006144	Random_chr_011	662354	663451	+	1097	0
Gene_006145	Random_chr_011	663701	663886	+	185	0.5
Gene_006146	Random_chr_011	664496	666157	+	1661	4
Gene_006147	Random_chr_011	667389	668489	+	1100	0
Gene_006148	Random_chr_011	668683	670257	-	1574	33
Gene_006149	Random_chr_011	670468	671529	+	1061	305
Gene_006150	Random_chr_011	671652	672860	+	1208	37
Gene_006151	Random_chr_011	672919	673227	-	308	15
Gene_006152	Random_chr_011	673859	674170	+	311	126
Gene_006153	Random_chr_011	674680	675525	+	845	2
Gene_006154	Random_chr_011	675648	677261	-	1613	85
Gene_006155	Random_chr_011	677799	679030	+	1231	258
Gene_006156	Random_chr_011	679032	680457	-	1425	1175
Gene_006157	Random_chr_011	680639	681925	-	1286	79
Gene_006158	Random_chr_011	682295	683692	+	1397	41
Gene_006159	Random_chr_011	683819	684859	+	1040	29
Gene_006160	Random_chr_011	685166	686350	+	1184	72
Gene_006161	Random_chr_011	686494	688020	+	1526	49
Gene_006162	Random_chr_011	688130	689539	-	1409	105
Gene_006163	Random_chr_011	690242	691189	+	947	101
Gene_006164	Random_chr_011	691259	692533	-	1274	40
Gene_006165	Random_chr_011	692598	693515	-	917	62
Gene_006166	Random_chr_011	694688	695605	-	917	0
Gene_006167	Random_chr_011	696355	697778	+	1423	200
Gene_006168	Random_chr_011	697893	701055	-	3162	424
Gene_006169	Random_chr_011	701366	702202	-	836	269.33
Gene_006170	Random_chr_011	703235	704089	-	854	215
Gene_006171	Random_chr_011	704423	706729	+	2306	4185
Gene_006172	Random_chr_011	706902	708358	+	1456	2845
Gene_006173	Random_chr_011	708457	710229	+	1772	598
Gene_006174	Random_chr_011	710815	713735	+	2920	46
Gene_006175	Random_chr_011	713966	714185	+	219	0
Gene_006176	Random_chr_011	715017	715520	-	503	7
Gene_006177	Random_chr_011	715956	717139	-	1183	664
Gene_006178	Random_chr_011	717269	717961	-	692	367
Gene_006179	Random_chr_011	718300	719925	+	1625	2062
Gene_006180	Random_chr_011	720014	721208	-	1194	1100
Gene_006181	Random_chr_011	721447	723445	-	1998	1721
Gene_006182	Random_chr_011	723673	725262	-	1589	510
Gene_006183	Random_chr_011	725606	726319	-	713	3
Gene_006184	Random_chr_011	727566	729004	-	1438	1
Gene_006185	Random_chr_011	729375	729953	-	578	0
Gene_006186	Random_chr_011	730579	732057	-	1478	2
Gene_006187	Random_chr_011	734346	735507	+	1161	145
Gene_006188	Random_chr_011	736008	738863	-	2855	270.5
Gene_006189	Random_chr_011	740603	742029	+	1426	186
Gene_006190	Random_chr_012	6528	6881	-	353	7
Gene_006191	Random_chr_012	9580	9652	-	72	0
Gene_006192	Random_chr_012	11301	11774	+	473	7
Gene_006193	Random_chr_012	12006	12860	+	854	4
Gene_006194	Random_chr_012	12915	13566	-	651	54
Gene_006195	Random_chr_012	13871	15327	+	1456	3845
Gene_006196	Random_chr_012	15425	16051	-	626	68
Gene_006197	Random_chr_012	17519	18900	-	1381	1169
Gene_006198	Random_chr_012	19684	21074	-	1390	564
Gene_006199	Random_chr_012	21172	22533	-	1361	965
Gene_006200	Random_chr_012	22915	23228	+	313	3
Gene_006201	Random_chr_012	23420	26699	+	3279	5112
Gene_006202	Random_chr_012	27021	28573	-	1552	4314
Gene_006203	Random_chr_012	28756	33600	+	4844	1749
Gene_006204	Random_chr_012	33956	36166	+	2210	772
Gene_006205	Random_chr_012	36254	38524	-	2270	9
Gene_006206	Random_chr_012	38778	40715	-	1937	83
Gene_006207	Random_chr_012	41413	41829	+	416	4
Gene_006208	Random_chr_012	41831	43456	+	1625	19
Gene_006209	Random_chr_012	43458	44635	+	1177	58
Gene_006210	Random_chr_012	44725	45368	+	643	0
Gene_006211	Random_chr_012	45450	45800	+	350	2
Gene_006212	Random_chr_012	45848	47189	-	1341	2061
Gene_006213	Random_chr_012	47461	49385	-	1924	722
Gene_006214	Random_chr_012	49712	52574	+	2862	2030
Gene_006215	Random_chr_012	53933	54006	-	73	0
Gene_006216	Random_chr_012	54696	54769	-	73	2
Gene_006217	Random_chr_012	55527	55600	-	73	0
Gene_006218	Random_chr_012	55702	57017	-	1315	12
Gene_006219	Random_chr_012	57097	57924	-	827	9
Gene_006220	Random_chr_012	58751	59201	+	450	383
Gene_006221	Random_chr_012	59417	60274	+	857	635
Gene_006222	Random_chr_012	60422	62292	+	1870	2997
Gene_006223	Random_chr_012	62323	62670	-	347	75
Gene_006224	Random_chr_012	62938	64125	+	1187	638
Gene_006225	Random_chr_012	64239	65673	-	1434	885
Gene_006226	Random_chr_012	66005	66961	-	956	132
Gene_006227	Random_chr_012	67502	67787	+	285	15
Gene_006228	Random_chr_012	67898	68980	-	1082	4192
Gene_006229	Random_chr_012	69181	69977	-	796	0
Gene_006230	Random_chr_012	75462	75881	+	419	73
Gene_006231	Random_chr_012	75931	76983	-	1052	755
Gene_006232	Random_chr_012	77349	78175	+	826	2068
Gene_006233	Random_chr_012	78255	78977	+	722	1182
Gene_006234	Random_chr_012	79547	79912	+	365	23
Gene_006235	Random_chr_012	80512	81871	+	1359	0
Gene_006236	Random_chr_012	81951	82996	-	1045	1104
Gene_006237	Random_chr_012	83711	84944	+	1233	356
Gene_006238	Random_chr_012	85078	85755	-	677	202
Gene_006239	Random_chr_012	85947	86723	-	776	1
Gene_006240	Random_chr_012	86829	88610	-	1781	261
Gene_006241	Random_chr_012	88742	89814	-	1072	329
Gene_006242	Random_chr_012	90000	91388	-	1388	312
Gene_006243	Random_chr_012	91828	92657	+	829	131
Gene_006244	Random_chr_012	92885	94303	-	1418	852
Gene_006245	Random_chr_012	94305	94603	-	298	51
Gene_006246	Random_chr_012	94804	101413	-	6609	1393
Gene_006247	Random_chr_012	101824	103006	-	1182	338
Gene_006248	Random_chr_012	104417	104499	-	82	0
Gene_006249	Random_chr_012	104847	106623	-	1776	4203
Gene_006250	Random_chr_012	109529	111214	-	1685	3306
Gene_006251	Random_chr_012	111466	112557	-	1091	1858
Gene_006252	Random_chr_012	112834	113588	+	754	105
Gene_006253	Random_chr_012	113816	116295	+	2479	1134
Gene_006254	Random_chr_012	116414	117501	+	1087	1046
Gene_006255	Random_chr_012	117611	117924	+	313	189
Gene_006256	Random_chr_012	118067	119207	+	1140	1079
Gene_006257	Random_chr_012	119542	120130	+	588	930
Gene_006258	Random_chr_012	120649	121152	-	503	51
Gene_006259	Random_chr_012	121320	122276	-	956	75
Gene_006260	Random_chr_012	124085	124783	+	698	48
Gene_006261	Random_chr_012	124866	125431	-	565	321
Gene_006262	Random_chr_012	125917	126832	-	915	0
Gene_006263	Random_chr_012	126889	130185	+	3296	465
Gene_006264	Random_chr_012	130228	130881	-	653	432
Gene_006265	Random_chr_012	130986	132296	-	1310	1368
Gene_006266	Random_chr_012	133332	133917	-	585	862
Gene_006267	Random_chr_012	134613	136111	-	1498	909
Gene_006268	Random_chr_012	137148	138833	+	1685	1924
Gene_006269	Random_chr_012	139664	141190	+	1526	691
Gene_006270	Random_chr_012	142037	142641	+	604	26
Gene_006271	Random_chr_012	142796	143299	-	503	0
Gene_006272	Random_chr_012	144457	146023	+	1566	58
Gene_006273	Random_chr_012	148521	149711	+	1190	50
Gene_006274	Random_chr_012	151337	151940	+	603	12
Gene_006275	Random_chr_012	152072	152509	+	437	0
Gene_006276	Random_chr_012	153562	153756	+	194	5
Gene_006277	Random_chr_012	153919	154398	+	479	0
Gene_006278	Random_chr_012	155731	156138	+	407	1
Gene_006279	Random_chr_012	157444	158522	-	1078	619
Gene_006280	Random_chr_012	158660	160020	+	1360	369
Gene_006281	Random_chr_012	160229	161750	+	1521	470
Gene_006282	Random_chr_012	161784	162284	-	500	1984
Gene_006283	Random_chr_012	162711	164409	+	1698	2522
Gene_006284	Random_chr_012	164411	166527	-	2116	2256
Gene_006285	Random_chr_012	166999	169521	+	2522	10405.83
Gene_006286	Random_chr_012	170000	172516	+	2516	7942.83
Gene_006287	Random_chr_012	172730	173843	+	1113	2008
Gene_006288	Random_chr_012	173845	174230	+	385	643
Gene_006289	Random_chr_012	174359	178840	-	4481	3292
Gene_006290	Random_chr_012	179001	179578	-	577	433
Gene_006291	Random_chr_012	179714	180356	+	642	81
Gene_006292	Random_chr_012	180465	181744	+	1279	683
Gene_006293	Random_chr_012	181887	185503	+	3616	3093
Gene_006294	Random_chr_012	185505	186102	+	597	805
Gene_006295	Random_chr_012	187136	187909	+	773	56
Gene_006296	Random_chr_012	188048	188850	+	802	624.5
